source, target, gene_source,gene_target,taxon,score,neighborhood, fusion, phylogen_profile, co_expression,expt, db_score, text_mining,source_essential,target_essential,edge_type
373153.SPD_0343,373153.SPD_0723,gnd,rpiA,373153,0.95,0.146,0,0,0.169,0,0.9,0.388,n,n,N-N
373153.SPD_0343,373153.SPD_1333,gnd,SPD_1333,373153,0.944,0.262,0,0.26,0,0,0.9,0.107,n,n,N-N
373153.SPD_0343,373153.SPD_0236,gnd,talC,373153,0.92,0.131,0,0,0.789,0.249,0,0.49,n,n,N-N
373153.SPD_0343,373153.SPD_0344,gnd,SPD_0344,373153,0.898,0.884,0,0,0,0,0,0.158,n,n,N-N
373153.SPD_0343,373153.SPD_1126,gnd,tarJ,373153,0.849,0.084,0,0,0.067,0.207,0.8,0.058,n,y,N-E
373153.SPD_0343,373153.SPD_1839,gnd,tkt,373153,0.831,0.143,0,0,0.582,0.229,0,0.462,n,n,N-N
373153.SPD_0344,373153.SPD_0343,SPD_0344,gnd,373153,0.898,0.884,0,0,0,0,0,0.158,n,n,N-N
373153.SPD_0344,373153.SPD_0341,SPD_0344,SPD_0341,373153,0.866,0.603,0,0,0,0,0,0.678,n,n,N-N
373153.SPD_0345,373153.SPD_1403,cbpC,lytC,373153,0.815,0.042,0.057,0.353,0,0,0,0.722,n,n,N-N
373153.SPD_0345,373153.SPD_1125,cbpC,pck,373153,0.721,0.044,0,0.721,0,0,0,0,n,n,N-N
373153.SPD_0346,373153.SPD_1536,mvk,SPD_1536,373153,0.999,0.378,0.887,0.736,0.071,0.129,0.9,0.731,y,y,E-E
373153.SPD_0346,373153.SPD_0348,mvk,mvaK2,373153,0.999,0.896,0,0.779,0,0,0.9,0.712,y,n,E-N
373153.SPD_0346,373153.SPD_0347,mvk,mvaD,373153,0.997,0.896,0,0.779,0.635,0,0,0.731,y,n,E-N
373153.SPD_0346,373153.SPD_0349,mvk,fni,373153,0.981,0.896,0,0.752,0,0,0,0.347,y,n,E-N
373153.SPD_0346,373153.SPD_1537,mvk,mvaS,373153,0.951,0.098,0,0.78,0.193,0,0,0.731,y,y,E-E
373153.SPD_0347,373153.SPD_0349,mvaD,fni,373153,0.999,0.896,0,0.736,0,0,0.9,0.678,n,n,N-N
373153.SPD_0347,373153.SPD_0348,mvaD,mvaK2,373153,0.999,0.896,0,0.78,0.635,0,0.9,0.651,n,n,N-N
373153.SPD_0347,373153.SPD_0346,mvaD,mvk,373153,0.997,0.896,0,0.779,0.635,0,0,0.731,n,y,N-E
373153.SPD_0347,373153.SPD_1537,mvaD,mvaS,373153,0.989,0.158,0,0.783,0.771,0.218,0,0.723,n,y,N-E
373153.SPD_0347,373153.SPD_1065,mvaD,ispA,373153,0.939,0.081,0,0,0.192,0.189,0.9,0.149,n,n,N-N
373153.SPD_0347,373153.SPD_1536,mvaD,SPD_1536,373153,0.935,0.167,0,0.766,0.154,0,0,0.655,n,y,N-E
373153.SPD_0348,373153.SPD_0346,mvaK2,mvk,373153,0.999,0.896,0,0.779,0,0,0.9,0.712,n,y,N-E
373153.SPD_0348,373153.SPD_0347,mvaK2,mvaD,373153,0.999,0.896,0,0.78,0.635,0,0.9,0.651,n,n,N-N
373153.SPD_0348,373153.SPD_0349,mvaK2,fni,373153,0.996,0.896,0.847,0.745,0,0,0,0.331,n,n,N-N
373153.SPD_0348,373153.SPD_1537,mvaK2,mvaS,373153,0.968,0.098,0,0.775,0.193,0,0,0.83,n,y,N-E
373153.SPD_0348,373153.SPD_1536,mvaK2,SPD_1536,373153,0.927,0.152,0,0.666,0.071,0.129,0,0.731,n,y,N-E
373153.SPD_0349,373153.SPD_0347,fni,mvaD,373153,0.999,0.896,0,0.736,0,0,0.9,0.678,n,n,N-N
373153.SPD_0349,373153.SPD_0348,fni,mvaK2,373153,0.996,0.896,0.847,0.745,0,0,0,0.331,n,n,N-N
373153.SPD_0349,373153.SPD_0346,fni,mvk,373153,0.981,0.896,0,0.752,0,0,0,0.347,n,y,N-E
373153.SPD_0349,373153.SPD_1065,fni,ispA,373153,0.955,0.084,0,0,0,0,0.9,0.556,n,n,N-N
373153.SPD_0349,373153.SPD_1537,fni,mvaS,373153,0.93,0.084,0,0.732,0.105,0,0,0.721,n,y,N-E
373153.SPD_0349,373153.SPD_1536,fni,SPD_1536,373153,0.871,0.084,0.69,0.569,0,0,0,0.071,n,y,N-E
373153.SPD_0349,373153.SPD_1433,fni,SPD_1433,373153,0.775,0,0,0,0.154,0,0.738,0.068,n,n,N-N
373153.SPD_0349,373153.SPD_0378,fni,SPD_0378,373153,0.73,0.082,0,0,0.07,0,0.69,0.102,n,n,N-N
373153.SPD_0349,373153.SPD_2068,fni,SPD_2068,373153,0.723,0,0,0,0.066,0,0.716,0,n,n,N-N
373153.SPD_0350,373153.SPD_0351,SPD_0350,SPD_0351,373153,0.924,0.869,0,0.321,0.196,0,0,0.06,n,n,N-N
373153.SPD_0350,373153.SPD_0352,SPD_0350,SPD_0352,373153,0.88,0.845,0,0.213,0.075,0,0,0.066,n,n,N-N
373153.SPD_0350,373153.SPD_0353,SPD_0350,SPD_0353,373153,0.816,0.816,0,0,0,0,0,0,n,n,N-N
373153.SPD_0350,373153.SPD_1196,SPD_0350,mecA,373153,0.757,0,0,0.748,0.079,0,0,0,n,n,N-N
373153.SPD_0350,373153.SPD_0465,SPD_0350,SPD_0465,373153,0.701,0,0,0.701,0,0,0,0,n,n,N-N
373153.SPD_0351,373153.SPD_0352,SPD_0351,SPD_0352,373153,0.999,0.877,0.197,0.774,0.115,0.265,0.8,0.731,n,n,N-N
373153.SPD_0351,373153.SPD_0350,SPD_0351,SPD_0350,373153,0.924,0.869,0,0.321,0.196,0,0,0.06,n,n,N-N
373153.SPD_0351,373153.SPD_1798,SPD_0351,SPD_1798,373153,0.891,0.081,0.14,0.632,0.076,0.265,0,0.556,n,n,N-N
373153.SPD_0351,373153.SPD_0353,SPD_0351,SPD_0353,373153,0.816,0.816,0,0,0,0,0,0,n,n,N-N
373153.SPD_0352,373153.SPD_0351,SPD_0352,SPD_0351,373153,0.999,0.877,0.197,0.774,0.115,0.265,0.8,0.731,n,n,N-N
373153.SPD_0352,373153.SPD_0350,SPD_0352,SPD_0350,373153,0.88,0.845,0,0.213,0.075,0,0,0.066,n,n,N-N
373153.SPD_0352,373153.SPD_0353,SPD_0352,SPD_0353,373153,0.845,0.845,0,0,0,0,0,0,n,n,N-N
373153.SPD_0352,373153.SPD_1799,SPD_0352,SPD_1799,373153,0.845,0.081,0.012,0.552,0.076,0.265,0,0.532,n,n,N-N
373153.SPD_0352,373153.SPD_2019,SPD_0352,SPD_2019,373153,0.722,0.175,0,0,0.067,0.315,0,0.536,n,n,N-N
373153.SPD_0352,373153.SPD_1446,SPD_0352,SPD_1446,373153,0.713,0.054,0,0,0,0.13,0,0.68,n,n,N-N
373153.SPD_0352,373153.SPD_1544,SPD_0352,sun,373153,0.703,0.378,0,0,0,0,0,0.543,n,n,N-N
373153.SPD_0957,373153.SPD_0958,dnaG,rpoD,373153,0.979,0.896,0,0.239,0.091,0.116,0,0.722,y,y,E-E
373153.SPD_0957,373153.SPD_0788,dnaG,dnaE,373153,0.918,0.102,0,0.769,0.11,0.108,0,0.583,y,y,E-E
373153.SPD_0957,373153.SPD_2030,dnaG,dnaB,373153,0.914,0.155,0,0.568,0.167,0.308,0,0.657,y,y,E-E
373153.SPD_0957,373153.SPD_0959,dnaG,SPD_0959,373153,0.877,0.877,0,0,0,0,0,0,y,n,E-N
373153.SPD_0957,373153.SPD_0038,dnaG,polA,373153,0.874,0.441,0,0.237,0.08,0,0,0.718,y,n,E-N
373153.SPD_0957,373153.SPD_0218,dnaG,rpoA,373153,0.837,0.094,0,0.516,0,0,0,0.658,y,n,E-N
373153.SPD_0957,373153.SPD_0705,dnaG,dinG,373153,0.821,0.083,0,0.297,0.066,0.117,0,0.716,y,n,E-N
373153.SPD_0957,373153.SPD_0001,dnaG,dnaA,373153,0.816,0.063,0,0.518,0.118,0,0,0.594,y,n,E-N
373153.SPD_0957,373153.SPD_1759,dnaG,rpoB,373153,0.791,0.083,0,0.525,0.075,0,0,0.544,y,n,E-N
373153.SPD_0957,373153.SPD_1758,dnaG,rpoC,373153,0.786,0.124,0,0.422,0.066,0.117,0,0.567,y,y,E-E
373153.SPD_0957,373153.SPD_2055,dnaG,guaB,373153,0.781,0.378,0,0,0.068,0.112,0,0.625,y,y,E-E
373153.SPD_0957,373153.SPD_0760,dnaG,dnaX,373153,0.781,0.05,0,0.514,0.076,0,0,0.548,y,y,E-E
373153.SPD_0957,373153.SPD_0002,dnaG,dnaN,373153,0.773,0.106,0,0.464,0.071,0,0,0.551,y,n,E-N
373153.SPD_0957,373153.SPD_1819,dnaG,nusG,373153,0.766,0,0,0.488,0.102,0.122,0,0.489,y,n,E-N
373153.SPD_0957,373153.SPD_0863,dnaG,smpB,373153,0.76,0.068,0,0.523,0.067,0,0,0.49,y,n,E-N
373153.SPD_0957,373153.SPD_0532,dnaG,recJ,373153,0.756,0.107,0,0.215,0,0,0,0.68,y,n,E-N
373153.SPD_0957,373153.SPD_0199,dnaG,rpsC,373153,0.728,0.043,0,0.474,0.068,0,0,0.49,y,y,E-E
373153.SPD_0957,373153.SPD_0506,dnaG,pheT,373153,0.727,0.193,0,0.192,0,0,0,0.615,y,y,E-E
373153.SPD_0957,373153.SPD_1077,dnaG,gyrA,373153,0.725,0,0,0.19,0.07,0.102,0,0.642,y,n,E-N
373153.SPD_0957,373153.SPD_0774,dnaG,SPD_0774,373153,0.723,0.306,0,0.185,0.074,0,0,0.534,y,n,E-N
171101.spr0345,171101.spr0346,spr0345,spr0346,171101,0.91,0.612,0.778,0,0,0,0,0,n,n,N-N
171101.spr0345,171101.spr0347,spr0345,spr0347,171101,0.904,0.576,0.782,0,0,0,0,0,n,n,N-N
171101.spr0345,171101.spr0344,spr0345,rr03,171101,0.845,0.845,0,0,0,0,0,0,n,n,N-N
171101.spr0345,171101.spr0343,spr0345,hk03,171101,0.816,0.816,0,0,0,0,0,0,n,n,N-N
171101.spr0345,171101.spr0342,spr0345,spr0342,171101,0.816,0.816,0,0,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_1731,SPD_1732,SPD_1731,373153,0.922,0.66,0.781,0,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_1734,SPD_1732,SPD_1734,373153,0.87,0.87,0,0,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_1733,SPD_1732,SPD_1733,373153,0.845,0.845,0,0,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_1750,SPD_1732,wrbA,373153,0.739,0,0,0.739,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_1749,SPD_1732,slgM,373153,0.726,0,0,0.726,0,0,0,0,n,n,N-N
373153.SPD_1732,373153.SPD_0603,SPD_1732,SPD_0603,373153,0.712,0,0,0.712,0,0,0,0,n,n,N-N
171101.spr0346,171101.spr0347,spr0346,spr0347,171101,0.987,0.792,0.784,0.752,0,0,0,0,n,n,N-N
171101.spr0346,171101.spr0345,spr0346,spr0345,171101,0.91,0.612,0.778,0,0,0,0,0,n,n,N-N
373153.SPD_0581,373153.SPD_1401,thyA,folA,373153,0.998,0.378,0.433,0.766,0.538,0.128,0.9,0.56,y,y,E-E
373153.SPD_0581,373153.SPD_0027,thyA,dut,373153,0.991,0.131,0,0,0.818,0.133,0.9,0.462,y,n,E-N
373153.SPD_0581,373153.SPD_0904,thyA,tdk,373153,0.981,0.082,0,0,0.595,0,0.9,0.561,y,n,E-N
373153.SPD_0581,373153.SPD_0825,thyA,tmk,373153,0.973,0.104,0,0,0.462,0.101,0.9,0.489,y,n,E-N
373153.SPD_0581,373153.SPD_0910,thyA,glyA,373153,0.963,0.087,0,0,0.187,0,0.9,0.562,y,n,E-N
373153.SPD_0581,373153.SPD_0648,thyA,SPD_0648,373153,0.96,0.158,0,0,0.483,0.104,0.9,0.138,y,n,E-N
373153.SPD_0581,373153.SPD_0721,thyA,folD,373153,0.93,0.145,0,0,0.11,0.115,0.9,0.128,y,y,E-E
373153.SPD_0581,373153.SPD_0511,thyA,metF,373153,0.916,0.072,0,0,0.071,0,0.9,0.142,y,n,E-N
373153.SPD_0581,373153.SPD_1025,thyA,lpdA,373153,0.907,0.053,0,0,0.069,0,0.9,0.076,y,n,E-N
373153.SPD_0581,373153.SPD_0002,thyA,dnaN,373153,0.86,0,0,0,0.847,0.127,0,0,y,n,E-N
373153.SPD_0581,373153.SPD_1020,thyA,rnhB,373153,0.857,0.167,0,0,0.788,0.19,0,0.119,y,n,E-N
373153.SPD_0581,373153.SPD_0038,thyA,polA,373153,0.853,0.37,0,0,0.729,0,0,0.212,y,n,E-N
373153.SPD_0581,373153.SPD_0270,thyA,SPD_0270,373153,0.838,0,0,0,0.09,0,0.8,0.183,y,y,E-E
373153.SPD_0581,373153.SPD_0183,thyA,folC,373153,0.838,0,0,0,0.09,0,0.8,0.183,y,n,E-N
373153.SPD_0581,373153.SPD_0680,thyA,SPD_0680,373153,0.771,0.093,0,0,0.723,0,0,0.162,y,n,E-N
373153.SPD_0581,373153.SPD_1042,thyA,nrdE,373153,0.771,0.093,0,0,0.723,0,0,0.162,y,y,E-E
373153.SPD_0581,373153.SPD_0580,thyA,gki,373153,0.765,0.724,0,0,0,0.12,0,0.11,y,n,E-N
373153.SPD_0581,373153.SPD_0578,thyA,pabB,373153,0.731,0.31,0,0,0.066,0,0,0.617,y,n,E-N
373153.SPD_0581,373153.SPD_1680,thyA,birA,373153,0.727,0.408,0,0,0,0,0,0.559,y,y,E-E
373153.SPD_0581,373153.SPD_1032,thyA,ung,373153,0.7,0.082,0,0,0.618,0.129,0,0.136,y,n,E-N
171101.spr0347,171101.spr0346,spr0347,spr0346,171101,0.987,0.792,0.784,0.752,0,0,0,0,n,n,N-N
171101.spr0347,171101.spr0345,spr0347,spr0345,171101,0.904,0.576,0.782,0,0,0,0,0,n,n,N-N
170187.SP_0389,170187.SP_0390,SP_0389,cbpG,170187,0.843,0.694,0.509,0,0,0,0,0,n,n,N-N
171101.spr0348,171101.spr0349,spr0348,spr0349,171101,0.932,0.703,0.782,0,0,0,0,0,n,n,N-N
170187.SP_0390,170187.SP_0391,cbpG,cbpF,170187,0.881,0.792,0.027,0.761,0,0,0,0.478,n,n,N-N
170187.SP_0390,170187.SP_0389,cbpG,SP_0389,170187,0.843,0.694,0.509,0,0,0,0,0,n,n,N-N
171101.spr0349,171101.spr0350,spr0349,cbpG,171101,0.989,0.538,0.778,0.643,0,0,0,0.75,n,n,N-N
171101.spr0349,171101.spr0348,spr0349,spr0348,171101,0.932,0.703,0.782,0,0,0,0,0,n,n,N-N
171101.spr0349,171101.spr0351,spr0349,pcpC,171101,0.794,0.507,0.011,0,0,0,0,0.6,n,n,N-N
171101.spr0349,171101.spr0337,spr0349,cbpF,171101,0.707,0.203,0.055,0,0,0,0,0.643,n,n,N-N
170187.SP_0390,170187.SP_0391,cbpG,cbpF,170187,0.881,0.792,0.027,0.761,0,0,0,0.478,n,n,N-N
170187.SP_0390,170187.SP_0389,cbpG,SP_0389,170187,0.843,0.694,0.509,0,0,0,0,0,n,n,N-N
171101.spr0350,171101.spr0349,cbpG,spr0349,171101,0.989,0.538,0.778,0.643,0,0,0,0.75,n,n,N-N
171101.spr0350,171101.spr0337,cbpG,cbpF,171101,0.961,0.173,0,0.605,0,0,0,0.892,n,n,N-N
171101.spr0350,171101.spr0351,cbpG,pcpC,171101,0.953,0.792,0,0.393,0,0,0,0.658,n,n,N-N
171101.spr0350,171101.spr2006,cbpG,cbpD,171101,0.913,0,0,0.332,0,0,0,0.876,n,n,N-N
171101.spr0350,171101.spr1274,cbpG,spr1274,171101,0.808,0,0,0.517,0,0,0,0.619,n,n,N-N
171101.spr0350,171101.spr1431,cbpG,lytC,171101,0.75,0,0,0,0,0,0,0.75,n,n,N-N
171101.spr0350,171101.spr0867,cbpG,lytB,171101,0.75,0,0,0,0,0,0,0.75,n,n,N-N
171101.spr0350,171101.spr1945,cbpG,pcpA,171101,0.743,0,0,0.372,0,0,0,0.609,n,n,N-N
171101.spr0350,171101.spr1754,cbpG,lytA,171101,0.74,0,0,0.344,0,0,0,0.62,n,n,N-N
373153.SPD_0357,373153.SPD_0579,cbpF,SPD_0579,373153,0.767,0,0.059,0.729,0,0,0,0.162,n,n,N-N
373153.SPD_0357,373153.SPD_0853,cbpF,lytB,373153,0.723,0,0.001,0.674,0,0,0,0.186,n,n,N-N
373153.SPD_0357,373153.SPD_1125,cbpF,pck,373153,0.71,0.044,0,0.71,0,0,0,0,n,n,N-N
170187.SP_1485,170187.SP_1596,IS3-Spn1,SP_1596,170187,0.858,0.165,0.032,0.674,0.069,0,0,0.508,n,n,N-N
171101.spr0352,171101.spr0353,spr0352,spr0353,171101,0.966,0.845,0.088,0.779,0,0,0,0,n,n,N-N
171101.spr0352,171101.spr1447,spr0352,spr1447,171101,0.723,0,0.076,0.713,0,0,0,0,n,n,N-N
171101.spr0352,171101.spr0497,spr0352,spr0497,171101,0.717,0,0.075,0.707,0,0,0,0,n,n,N-N
171101.spr0352,171101.spr0753,spr0352,AAK99557.1,171101,0.712,0,0.049,0.71,0,0,0,0,n,n,N-N
171101.spr0352,171101.spr1340,spr0352,spr1340,171101,0.712,0,0.049,0.71,0,0,0,0,n,n,N-N
170187.SP_1485,170187.SP_1596,IS3-Spn1,SP_1596,170187,0.858,0.165,0.032,0.674,0.069,0,0,0.508,n,n,N-N
171101.spr0353,171101.spr0352,spr0353,spr0352,171101,0.966,0.845,0.088,0.779,0,0,0,0,n,n,N-N
171101.spr0353,171101.spr1447,spr0353,spr1447,171101,0.841,0,0.325,0.775,0,0,0,0,n,n,N-N
171101.spr0353,171101.spr0497,spr0353,spr0497,171101,0.821,0,0.243,0.774,0,0,0,0,n,n,N-N
171101.spr0353,171101.spr1340,spr0353,spr1340,171101,0.786,0,0.096,0.773,0,0,0,0,n,n,N-N
171101.spr0353,171101.spr0753,spr0353,AAK99557.1,171101,0.786,0,0.096,0.773,0,0,0,0,n,n,N-N
170187.SP_1485,170187.SP_1596,IS3-Spn1,SP_1596,170187,0.858,0.165,0.032,0.674,0.069,0,0,0.508,n,n,N-N
171101.spr0355,171101.spr0752,spr0355,spr0752,171101,0.804,0,0.147,0.78,0,0,0,0,n,n,N-N
171101.spr0355,171101.spr0495,spr0355,spr0495,171101,0.735,0,0,0.735,0,0,0,0,n,n,N-N
373153.SPD_0360,373153.SPD_0362,mtlA,mtlA2,373153,0.999,0.847,0.9,0.782,0,0.117,0.8,0.652,y,n,E-N
373153.SPD_0360,373153.SPD_0363,mtlA,mtlD,373153,0.997,0.733,0.015,0.782,0.071,0,0.9,0.653,y,y,E-E
373153.SPD_0360,373153.SPD_0361,mtlA,SPD_0361,373153,0.979,0.847,0,0.652,0,0,0,0.635,y,n,E-N
373153.SPD_0360,373153.SPD_1427,mtlA,phnA,373153,0.905,0.374,0,0,0,0,0,0.854,y,n,E-N
373153.SPD_0360,373153.SPD_1040,mtlA,ptsH,373153,0.867,0.17,0,0,0,0.229,0.8,0.087,y,y,E-E
373153.SPD_0360,373153.SPD_0773,mtlA,SPD_0773,373153,0.733,0.187,0,0,0,0,0,0.686,y,n,E-N
373153.SPD_0361,373153.SPD_0362,SPD_0361,mtlA2,373153,0.981,0.896,0,0.633,0,0,0,0.559,n,n,N-N
373153.SPD_0361,373153.SPD_0360,SPD_0361,mtlA,373153,0.979,0.847,0,0.652,0,0,0,0.635,n,y,N-E
373153.SPD_0361,373153.SPD_0363,SPD_0361,mtlD,373153,0.972,0.768,0.074,0.686,0,0,0,0.64,n,y,N-E
373153.SPD_0361,373153.SPD_0280,SPD_0361,SPD_0280,373153,0.709,0.058,0,0.662,0,0,0,0.161,n,n,N-N
373153.SPD_0362,373153.SPD_0360,mtlA2,mtlA,373153,0.999,0.847,0.9,0.782,0,0.117,0.8,0.652,n,y,N-E
373153.SPD_0362,373153.SPD_0363,mtlA2,mtlD,373153,0.997,0.768,0,0.773,0.071,0,0.9,0.643,n,y,N-E
373153.SPD_0362,373153.SPD_0361,mtlA2,SPD_0361,373153,0.981,0.896,0,0.633,0,0,0,0.559,n,n,N-N
373153.SPD_0362,373153.SPD_1039,mtlA2,ptsI,373153,0.977,0.353,0.899,0.2,0,0,0,0.624,n,n,N-N
373153.SPD_0362,373153.SPD_0773,mtlA2,SPD_0773,373153,0.974,0.461,0,0.343,0.733,0.136,0,0.733,n,n,N-N
373153.SPD_0362,373153.SPD_1040,mtlA2,ptsH,373153,0.89,0.158,0,0,0,0.229,0.8,0.259,n,y,N-E
373153.SPD_0362,373153.SPD_0280,mtlA2,SPD_0280,373153,0.771,0.191,0,0.292,0.066,0,0,0.623,n,n,N-N
373153.SPD_0362,373153.SPD_0772,mtlA2,1-phosphofructokinase,373153,0.723,0.262,0,0.324,0.308,0.101,0,0.246,n,n,N-N
373153.SPD_0363,373153.SPD_0360,mtlD,mtlA,373153,0.997,0.733,0.015,0.782,0.071,0,0.9,0.653,y,y,E-E
373153.SPD_0363,373153.SPD_0362,mtlD,mtlA2,373153,0.997,0.768,0,0.773,0.071,0,0.9,0.643,y,n,E-N
373153.SPD_0363,373153.SPD_0361,mtlD,SPD_0361,373153,0.972,0.768,0.074,0.686,0,0,0,0.64,y,n,E-N
373153.SPD_0363,373153.SPD_0641,mtlD,manA,373153,0.949,0.079,0,0,0,0,0.9,0.493,y,n,E-N
373153.SPD_0363,373153.SPD_1531,mtlD,scrK,373153,0.915,0.063,0,0,0,0.144,0.9,0.07,y,n,E-N
373153.SPD_0363,373153.SPD_0789,mtlD,pfkA,373153,0.906,0.07,0,0,0,0,0.9,0.072,y,y,E-E
373153.SPD_0616,373153.SPD_0617,SPD_0616,SPD_0617,373153,0.99,0.896,0.048,0.779,0.112,0.208,0,0.515,n,n,N-N
373153.SPD_0616,373153.SPD_0618,SPD_0616,SPD_0618,373153,0.987,0.896,0.025,0.78,0.112,0.208,0,0.36,n,n,N-N
373153.SPD_0616,373153.SPD_0719,SPD_0616,SPD_0719,373153,0.88,0.054,0.07,0.676,0.112,0.208,0,0.517,n,n,N-N
373153.SPD_0616,373153.SPD_0529,SPD_0616,SPD_0529,373153,0.879,0.082,0.05,0.67,0.112,0.208,0,0.517,n,n,N-N
373153.SPD_0616,373153.SPD_1098,SPD_0616,SPD_1098,373153,0.878,0.09,0.002,0.401,0.279,0.223,0,0.664,n,n,N-N
373153.SPD_0616,373153.SPD_0412,SPD_0616,SPD_0412,373153,0.874,0.09,0.009,0.435,0.279,0.226,0,0.631,n,n,N-N
373153.SPD_0616,373153.SPD_0528,SPD_0616,SPD_0528,373153,0.862,0.054,0.047,0.635,0.112,0.208,0,0.517,n,n,N-N
373153.SPD_0616,373153.SPD_1330,SPD_0616,SPD_1330,373153,0.846,0.082,0.075,0.567,0.112,0.208,0,0.517,n,n,N-N
373153.SPD_0616,373153.SPD_1226,SPD_0616,SPD_1226,373153,0.844,0.072,0.035,0.447,0.192,0.124,0,0.638,n,n,N-N
373153.SPD_0616,373153.SPD_1290,SPD_0616,SPD_1290,373153,0.828,0.081,0.02,0.685,0.112,0.208,0,0.286,n,n,N-N
373153.SPD_0616,373153.SPD_1328,SPD_0616,aatB,373153,0.799,0.082,0.041,0.279,0.192,0.124,0,0.638,n,n,N-N
373153.SPD_0616,373153.SPD_0150,SPD_0616,SPD_0150,373153,0.788,0.056,0,0.255,0.192,0.124,0,0.64,n,n,N-N
373153.SPD_0616,373153.SPD_0530,SPD_0616,SPD_0530,373153,0.778,0.082,0.01,0.396,0.192,0.124,0,0.522,n,n,N-N
373153.SPD_0616,373153.SPD_0109,SPD_0616,SPD_0109,373153,0.718,0.072,0.013,0.549,0.192,0.124,0,0.196,n,n,N-N
373153.SPD_0365,373153.SPD_0252,tig,rpsG,373153,0.931,0.064,0,0,0.414,0.868,0,0.169,n,y,N-E
373153.SPD_0365,373153.SPD_1709,tig,groL,373153,0.87,0.063,0,0,0.097,0.218,0,0.827,n,y,N-E
373153.SPD_0365,373153.SPD_2041,tig,tsf,373153,0.859,0.081,0,0.217,0.778,0,0,0.226,n,y,N-E
373153.SPD_0365,373153.SPD_0650,tig,clpP,373153,0.847,0.262,0.412,0,0.109,0.119,0,0.621,n,n,N-N
373153.SPD_0365,373153.SPD_0989,tig,rplU,373153,0.835,0.108,0,0.254,0.719,0,0,0.226,n,n,N-N
373153.SPD_0365,373153.SPD_1399,tig,clpX,373153,0.825,0.378,0.478,0,0.069,0,0,0.49,n,y,N-E
373153.SPD_0365,373153.SPD_1188,tig,rplJ,373153,0.818,0,0,0.419,0.288,0.168,0,0.536,n,y,N-E
373153.SPD_0365,373153.SPD_0460,tig,dnaK,373153,0.811,0.083,0,0,0.066,0.106,0,0.782,n,y,N-E
373153.SPD_0365,373153.SPD_0201,tig,rpmC,373153,0.801,0.066,0,0.201,0.353,0.606,0,0.119,n,n,N-N
373153.SPD_0365,373153.SPD_0195,tig,rplW,373153,0.797,0.053,0,0,0.476,0.592,0,0.119,n,n,N-N
373153.SPD_0365,373153.SPD_0204,tig,rplX,373153,0.759,0.063,0,0,0.284,0.592,0,0.226,n,n,N-N
373153.SPD_0365,373153.SPD_0551,tig,rplA,373153,0.748,0.052,0,0,0.635,0.168,0,0.23,n,y,N-E
373153.SPD_0365,373153.SPD_1512,tig,secA,373153,0.745,0.083,0,0.227,0.102,0,0,0.647,n,n,N-N
373153.SPD_0365,373153.SPD_0275,tig,rpsI,373153,0.736,0.049,0,0,0.635,0.202,0,0.161,n,n,N-N
373153.SPD_0365,373153.SPD_0208,tig,rplF,373153,0.732,0.065,0,0,0.592,0.197,0,0.23,n,y,N-E
373153.SPD_0365,373153.SPD_0854,tig,pavA,373153,0.726,0,0,0.265,0.069,0,0,0.633,n,n,N-N
373153.SPD_0365,373153.SPD_1318,tig,tuf,373153,0.725,0.375,0,0,0.207,0,0,0.49,n,y,N-E
373153.SPD_0365,373153.SPD_0193,tig,rplC,373153,0.721,0.051,0,0,0.622,0.205,0,0.138,n,n,N-N
373153.SPD_0365,373153.SPD_0401,tig,rpmB,373153,0.714,0.042,0,0,0.606,0.204,0,0.162,n,y,N-E
373153.SPD_0365,373153.SPD_1142,tig,ffh,373153,0.711,0.061,0,0,0.201,0,0,0.646,n,y,N-E
373153.SPD_0366,373153.SPD_1016,recD2,rexA,373153,0.98,0.158,0,0,0.345,0.936,0,0.518,n,n,N-N
373153.SPD_0366,373153.SPD_0705,recD2,dinG,373153,0.947,0.165,0,0,0.103,0.134,0.821,0.618,n,n,N-N
373153.SPD_0366,373153.SPD_1070,recD2,truB,373153,0.944,0.102,0,0,0.074,0,0.927,0.194,n,n,N-N
373153.SPD_0366,373153.SPD_0481,recD2,SPD_0481,373153,0.783,0.075,0,0,0,0,0.776,0,n,n,N-N
373153.SPD_0366,373153.SPD_0038,recD2,polA,373153,0.761,0.107,0,0,0.1,0.132,0,0.699,n,n,N-N
373153.SPD_0366,373153.SPD_1580,recD2,ATPase,373153,0.747,0.377,0,0.178,0.076,0,0,0.53,n,n,N-N
373153.SPD_0366,373153.SPD_0973,recD2,pcrA,373153,0.746,0.133,0,0,0.069,0.261,0,0.625,n,n,N-N
373153.SPD_0366,373153.SPD_0337,recD2,recU,373153,0.729,0,0,0.292,0,0,0,0.633,n,y,N-E
373153.SPD_0366,373153.SPD_0532,recD2,recJ,373153,0.717,0.081,0,0,0.072,0,0,0.695,n,n,N-N
373153.SPD_0366,373153.SPD_0368,recD2,rnhC,373153,0.713,0.637,0,0.241,0,0,0,0,n,n,N-N
373153.SPD_0367,373153.SPD_0368,lepB,rnhC,373153,0.891,0.891,0,0,0,0,0,0,y,n,E-N
